policyid,Country,VehicleType,VehicleUsage,Power,Weight,Colour,VehicleFirstRegistrationYear,VehicleAge,Mark,Model,EngineType,RenewalIndicator,Leasing,Deductible_general,Deductible_glass,premium,suminsured,policy_period_in_years,year
9002,LV,Van,Regular,103,3000,Peleka,2014,0,VOLKSWAGEN,KOMBI,Diesel,0,1,850,40,149,27440,0.350684932,2014
9003,LV,Van,Regular,103,3000,Sarkana,2014,0,VOLKSWAGEN,KOMBI,Diesel,0,1,850,40,278,28090,0.673972603,2014
9004,LV,Van,Regular,103,3200,Gaiši bruna,2014,0,VOLKSWAGEN,CARAVELLE,Diesel,0,0,285,140,74,26060,0.136986301,2014
9005,LV,Van,Regular,120,3500,Tumši zila,2012,1,VOLKSWAGEN,CRAFTER,Diesel,1,1,142.29,42.69,620.3,25710,1,2013
9006,LV,Van,Regular,120,3500,Balta,2014,0,VOLKSWAGEN,CRAFTER,Diesel,0,1,200,40,153,34190,0.454794521,2014
9007,LV,Van,Regular,120,5000,Gaiši zala,2012,1,VOLKSWAGEN,CRAFTER,Diesel,1,0,142.29,42.69,634.3,35770,0.821917808,2013
9008,LV,Van,Regular,120,5000,Gaiši zala,2012,0,VOLKSWAGEN,CRAFTER,Diesel,1,0,142.29,42.69,905.9,44770,1,2012
9009,LV,Van,Regular,120,5000,Gaiši zala,2012,1,VOLKSWAGEN,CRAFTER,Diesel,1,0,142.29,42.69,850.6,34570,1,2013
9010,LV,Van,Regular,120,5000,Gaiši zala,2012,0,VOLKSWAGEN,CRAFTER,Diesel,0,0,142.29,42.69,905.9,43570,1,2012
9011,LV,Van,Regular,120,5000,Gaiši zala,2012,2,VOLKSWAGEN,CRAFTER,Diesel,1,0,140,40,791.9,31610,1,2014
9012,LV,Van,Regular,120,5000,Gaiši zala,2012,1,VOLKSWAGEN,CRAFTER,Diesel,1,0,142.29,42.69,850.6,35170,1,2013
9013,LV,Van,Regular,120,5000,Gaiši zala,2012,0,VOLKSWAGEN,CRAFTER,Diesel,0,0,142.29,42.69,905.9,44170,1,2012
9014,LV,Van,Regular,120,5000,Balta,2013,0,VOLKSWAGEN,CRAFTER,Diesel,0,0,142.29,71.14,18.2,45100,0.098630137,2013
9015,LV,Van,Regular,120,5000,Balta,2014,0,VOLKSWAGEN,CRAFTER,Diesel,0,1,200,70,383,41440,0.802739726,2014
9016,LV,Van,Regular,120,5000,Balta,2014,0,VOLKSWAGEN,CRAFTER,Diesel,0,1,200,40,153,33190,0.454794521,2014
9017,LV,Van,Regular,132,3000,Gaiši bruna,2014,0,VOLKSWAGEN,CARAVELLE,Diesel,0,1,140,70,923.2,41350,1,2014
9018,LV,Van,Regular,132,3000,Peleka,2014,0,VOLKSWAGEN,MULTIVAN,Diesel,0,0,285,140,45.7,35280,0.054794521,2014
9019,LV,Van,Regular,132,3080,Melna,2011,1,VOLKSWAGEN,MULTIVAN,Diesel,1,1,142.29,42.69,599,37420,0.726027397,2012
9020,LV,Van,Regular,132,3080,Gaiši bruna,2012,1,VOLKSWAGEN,CARAVELLE,Diesel,1,1,142.29,71.14,992.6,31080,1,2013
9021,LV,Van,Regular,132,3080,Melna,2012,1,VOLKSWAGEN,MULTIVAN,Diesel,1,0,142.29,42.69,906,57310,1,2013
9022,LV,Van,Regular,132,3080,Violeta tonmainas,2013,1,VOLKSWAGEN,MULTIVAN,Diesel,0,0,140,40,812.7,52400,1,2014
9023,LV,Van,Regular,132,3080,Peleka,2014,0,VOLKSWAGEN,CARAVELLE,Diesel,0,0,140,70,906,42940,1,2014
9024,LV,Van,Regular,132,3080,Violeta,2014,0,VOLKSWAGEN,MULTIVAN,Diesel,0,0,285,70,108,42620,0.246575342,2014
9025,LV,Van,Regular,132,3080,Zila,2014,0,VOLKSWAGEN,MULTIVAN,Diesel,0,0,285,70,108,38550,0.246575342,2014
9026,LV,Van,Regular,132,3200,Gaiši bruna,2011,3,VOLKSWAGEN,CARAVELLE,Diesel,1,1,142.29,71.14,805.8,37190,1,2014
9027,LV,Van,Regular,75,2800,Balta,2009,4,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,142.29,42.69,136.1,13830,0.506849315,2013
9028,LV,Van,Regular,75,2800,Balta,2009,3,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,142.29,42.69,363.7,16250,1,2012
9029,LV,Van,Regular,75,2800,Melna,2009,5,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,140,40,348,7160,1,2014
9030,LV,Van,Regular,77,2800,Gaiši peleka,2004,9,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,140,40,243.6,7300,1,2013
9031,LV,Van,Regular,77,2800,Gaiši peleka,2004,8,VOLKSWAGEN,TRANSPORTER,Diesel,0,0,140,40,310.5,10300,1.002739726,2012
9032,LV,Van,Regular,77,2800,Balta,2007,7,VOLKSWAGEN,TRANSPORTER,Diesel,0,0,140,40,349.5,10600,1,2014
9033,LV,Van,Regular,62,2800,Peleka,2013,1,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,140,40,541.4,22530,1,2014
9034,LV,Van,Regular,62,2800,Peleka,2013,0,VOLKSWAGEN,TRANSPORTER,Diesel,0,0,142.29,42.69,610.2,28260,1,2013
9035,LV,Van,Regular,75,2800,Balta,2010,4,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,140,40,196,12800,0.676712329,2014
9036,LV,Van,Regular,75,2800,Balta,2010,3,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,142.29,42.69,292.6,15010,1,2013
9037,LV,Van,Regular,75,2800,Balta,2010,2,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,142.29,42.69,378,16590,1,2012
9038,LV,Van,Regular,75,2800,Balta,2010,4,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,140,40,196,11000,0.676712329,2014
9039,LV,Van,Regular,75,2800,Balta,2010,3,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,142.29,42.69,292.6,13210,1,2013
9040,LV,Van,Regular,75,2800,Balta,2010,2,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,142.29,42.69,378,14790,1,2012
9041,LV,Van,Regular,75,2800,Balta,2010,4,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,140,40,196,12600,0.676712329,2014
9042,LV,Van,Regular,75,2800,Balta,2010,3,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,142.29,42.69,292.6,17890,1,2013
9043,LV,Van,Regular,75,2800,Balta,2010,2,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,142.29,42.69,378,19810,1,2012
9044,LV,Van,Regular,88,3300,Balta,2007,6,PEUGEOT,BOXER,Diesel,1,0,200,70,141,8400,0.693150685,2013
9045,LV,Van,Regular,88,3300,Balta,2007,5,PEUGEOT,BOXER,Diesel,1,0,200,70,234,9300,1,2012
9046,LV,Van,Regular,88,3500,Balta,2012,1,PEUGEOT,BOXER,Diesel,1,0,711.44,71.14,680.1,22400,1,2013
9047,LV,Van,Regular,88,3500,Balta,2012,0,PEUGEOT,BOXER,Diesel,0,0,284.57,71.14,634.6,27950,1.002739726,2012
9048,LV,Van,Regular,92,3500,Balta,2013,1,FORD,TRANSIT,Diesel,0,0,140,70,58.8,29400,0.167123288,2014
9049,LV,Van,Regular,92,3500,Balta,2013,0,FORD,TRANSIT,Diesel,0,0,142.29,71.14,417.2,28150,0.682191781,2013
9050,LV,Van,Regular,96,3000,Peleka,2007,5,FORD,TRANSIT,Diesel,1,0,140,70,125,13810,0.602739726,2012
9051,LV,Van,Regular,96,3500,Balta,2012,0,PEUGEOT,BOXER,Diesel,0,1,140,70,639.9,30620,1,2012
9052,LV,Van,Regular,84,3030,Gaiši peleka,2013,0,OPEL,VIVARO,Diesel,0,0,142.29,71.14,695.2,24180,0.898630137,2013
9053,LV,Van,Regular,84,3030,Balta,2013,1,RENAULT,TRAFIC,Diesel,1,1,140,70,476,15310,1,2014
9054,LV,Van,Regular,84,3030,Balta,2013,0,RENAULT,TRAFIC,Diesel,0,1,142.29,71.14,97.8,19040,0.189041096,2013
9055,LV,Van,Regular,84,3030,Balta,2013,0,RENAULT,TRAFIC,Diesel,1,1,142.29,71.14,482,19040,1,2013
9056,LV,Van,Regular,84,3040,Gaiši peleka,2007,7,OPEL,VIVARO,Diesel,0,1,140,70,426.2,11400,1,2014
9057,LV,Van,Regular,84,3040,Zila,2007,7,RENAULT,TRAFIC,Diesel,1,0,140,70,304.3,5440,1,2014
9058,LV,Van,Regular,84,3040,Zila,2007,6,RENAULT,TRAFIC,Diesel,1,0,142.29,71.14,375,5700,1,2013
9059,LV,Van,Regular,84,3040,Zila,2007,5,RENAULT,TRAFIC,Diesel,1,0,142.29,71.14,388.5,6040,1,2012
9060,LV,Van,Regular,84,3040,Zila tonmainas,2007,7,RENAULT,TRAFIC,Diesel,1,0,140,70,327.6,6500,1,2014
9061,LV,Van,Regular,84,3040,Zila tonmainas,2007,6,RENAULT,TRAFIC,Diesel,0,0,142.29,71.14,395.9,6830,1,2013
9062,LV,Van,Regular,84,3040,Peleka,2012,2,RENAULT,TRAFIC,Diesel,1,1,140,70,486.4,16450,1,2014
9063,LV,Van,Regular,84,3040,Peleka,2012,1,RENAULT,TRAFIC,Diesel,1,1,142.29,71.14,514,18300,1,2013
9064,LV,Van,Regular,84,3040,Peleka,2012,0,RENAULT,TRAFIC,Diesel,0,1,142.29,71.14,343.3,21710,0.471232877,2012
9065,LV,Van,Regular,84,3040,Peleka,2012,0,RENAULT,TRAFIC,Diesel,1,1,142.29,71.14,556.7,21710,1,2012
9066,LV,Van,Regular,84,3055,Gaiši peleka,2012,2,OPEL,VIVARO,Diesel,1,1,140,70,472,13630,1.038356164,2014
9067,LV,Van,Regular,84,3055,Gaiši peleka,2012,1,OPEL,VIVARO,Diesel,1,1,142.29,71.14,366.8,15170,0.97260274,2013
9068,LV,Van,Regular,84,3055,Gaiši peleka,2012,2,OPEL,VIVARO,Diesel,1,1,140,70,473,13830,1,2014
9069,LV,Van,Regular,84,3055,Gaiši peleka,2012,1,OPEL,VIVARO,Diesel,1,1,142.29,71.14,366.8,15370,0.97260274,2013
9070,LV,Van,Regular,84,3055,Peleka tonmainas,2014,0,OPEL,VIVARO,Diesel,0,0,140,70,387,25200,0.556164384,2014
9071,LV,Van,Regular,127,2655,Gaiši bruna,2012,0,RENAULT,ESPACE,Diesel,0,1,142.29,71.14,303.3,31150,0.435616438,2012
9072,LV,Van,Regular,127,2655,Gaiši bruna,2012,0,RENAULT,ESPACE,Diesel,1,1,142.29,71.14,656.2,31150,1,2012
9073,LV,Van,Regular,64,2900,Balta,2002,10,PEUGEOT,BOXER,Diesel,1,0,142.29,71.14,187.2,3730,1.002739726,2012
9074,LV,Van,Regular,88,2759,Gaiši peleka,2007,7,PEUGEOT,EXPERT,Diesel,1,1,140,70,280.8,6000,1,2014
9075,LV,Van,Regular,88,2759,Gaiši peleka,2007,6,PEUGEOT,EXPERT,Diesel,1,1,142.29,71.14,313.9,7680,1,2013
9076,LV,Van,Regular,88,2759,Gaiši peleka,2007,5,PEUGEOT,EXPERT,Diesel,1,1,142.29,71.14,346.1,8080,1,2012
9077,LV,Van,Regular,88,2791,Dzeltena,2007,6,PEUGEOT,EXPERT,Diesel,0,1,140,70,296,6800,1,2013
9078,LV,Van,Regular,88,2902,Gaiši peleka,2008,5,PEUGEOT,EXPERT,Diesel,0,1,142.29,71.14,469,6710,1,2013
9079,LV,Van,Regular,88,2932,Balta,2011,3,PEUGEOT,EXPERT,Diesel,1,1,140,70,394,15710,1,2014
9080,LV,Van,Regular,88,2932,Balta,2011,2,PEUGEOT,EXPERT,Diesel,1,1,142.29,71.14,445.6,17570,1,2013
9081,LV,Van,Regular,74,3000,Balta,2005,7,FORD,TRANSIT,Diesel,1,0,142.29,71.14,26.8,7910,0.052054795,2012
9082,LV,Van,Regular,120,2530,Gaiši peleka,2004,10,RENAULT,ESPACE,Benzine & Gas,1,0,140,70,369.5,5300,1.035616438,2014
9083,LV,Van,Regular,0,3050,Gaiši peleka,2014,0,MERCEDES BENZ,V,Diesel,0,1,140,70,706,55660,0.852054795,2014
9084,LV,Van,Regular,70,2800,Balta,2014,0,MERCEDES BENZ,VITO,Diesel,0,1,140,70,78,21600,0.238356164,2014
9085,LV,Van,Regular,70,2800,Balta,2014,0,MERCEDES BENZ,VITO,Diesel,1,1,140,70,348,21600,1,2014
9086,LV,Van,Regular,70,3050,Balta,2010,2,MERCEDES BENZ,VITO,Diesel,0,1,140,70,874.3,17400,1,2012
9087,LV,Van,Regular,100,3050,Gaiši peleka,2011,3,MERCEDES BENZ,VITO,Diesel,0,1,140,70,506,20200,1,2014
9088,LV,Van,Regular,100,3050,Gaiši peleka,2011,1,MERCEDES BENZ,VITO,Diesel,0,1,140,70,339,30660,0.619178082,2012
9089,LV,Van,Regular,70,3015,Sarkana,2011,3,TOYOTA,HIACE,Diesel,1,0,142.29,71.14,603.8,17470,1,2014
9090,LV,Van,Regular,70,3015,Sarkana,2011,3,TOYOTA,HIACE,Diesel,1,0,142.29,71.14,599.8,16870,1,2014
9091,LV,Van,Regular,70,3015,Sarkana,2011,2,TOYOTA,HIACE,Diesel,1,0,142.29,71.14,684.3,18810,1,2013
9092,LV,Van,Regular,70,3015,Sarkana,2011,1,TOYOTA,HIACE,Diesel,0,0,142.29,71.14,762.6,23370,1.002739726,2012
9093,LV,Van,Regular,70,3015,Balta,2012,2,TOYOTA,HIACE,Diesel,1,0,140,70,27,17980,0.123287671,2014
9094,LV,Van,Regular,70,3015,Balta,2012,1,TOYOTA,HIACE,Diesel,0,0,142.29,71.14,459.5,19970,0.928767123,2013
9095,LV,Van,Regular,70,3015,Balta,2012,2,TOYOTA,HIACE,Diesel,1,0,140,70,92.6,16030,0.153424658,2014
9096,LV,Van,Regular,70,3015,Balta,2012,1,TOYOTA,HIACE,Diesel,0,0,142.29,71.14,519.1,19500,1,2013
9097,LV,Van,Regular,86,2650,Gaiši peleka,2007,6,TOYOTA,HIACE,Diesel,1,0,142.29,71.14,437.8,12890,1,2013
9098,LV,Van,Regular,86,3000,Gaiši peleka,2007,5,TOYOTA,HIACE,Diesel,1,1,140,70,164,9500,0.591780822,2012
9099,LV,Van,Regular,86,3000,Gaiši peleka,2007,7,TOYOTA,HIACE,Diesel,1,0,200,70,39,7800,0.263013699,2014
9100,LV,Van,Regular,86,3000,Gaiši peleka,2007,6,TOYOTA,HIACE,Diesel,1,0,200,70,199,9000,1,2013
9101,LV,Van,Regular,86,3000,Gaiši peleka,2007,5,TOYOTA,HIACE,Diesel,1,0,200,70,234,12500,1,2012
9102,LV,Van,Regular,86,3000,Gaiši peleka,2009,4,TOYOTA,HIACE,Diesel,1,0,142.29,71.14,70,12360,0.136986301,2013
9103,LV,Van,Regular,86,3000,Gaiši peleka,2009,3,TOYOTA,HIACE,Diesel,1,0,142.29,71.14,559.5,13520,1,2012
9104,LV,Van,Regular,103,2800,Balta,2011,1,VOLKSWAGEN,TRANSPORTER,Diesel,1,1,142.29,71.14,319.5,23170,1,2012
9105,LV,Van,Regular,103,2800,Peleka,2012,0,VOLKSWAGEN,TRANSPORTER,Diesel,0,1,142.29,42.69,606.6,27200,1.002739726,2012
9106,LV,Van,Regular,103,2800,Kiršu,2013,1,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,285,140,56,30010,0.150684932,2014
9107,LV,Van,Regular,103,2800,Kiršu,2013,0,VOLKSWAGEN,TRANSPORTER,Diesel,0,0,142.29,42.69,173,37620,0.501369863,2013
9108,LV,Van,Regular,103,2800,Kiršu,2013,0,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,285,140,216,37620,0.498630137,2013
9109,LV,Van,Regular,103,3000,Peleka,2010,4,VOLKSWAGEN,KOMBI,Diesel,1,0,140,40,408,12490,1,2014
9110,LV,Van,Regular,103,3000,Peleka,2010,3,VOLKSWAGEN,KOMBI,Diesel,0,0,142.29,42.69,524.2,13650,1,2013
9111,LV,Van,Regular,103,3000,Peleka,2010,2,VOLKSWAGEN,KOMBI,Diesel,1,0,142.29,42.69,498.4,15260,1,2012
9112,LV,Van,Regular,103,3000,Melna,2010,3,VOLKSWAGEN,MULTIVAN,Diesel,0,1,142.29,42.69,189.9,37160,0.331506849,2013
9113,LV,Van,Regular,103,3000,Gaiši bruna,2011,2,VOLKSWAGEN,CARAVELLE,Diesel,1,1,142.29,71.14,809.8,37590,1,2013
9114,LV,Van,Regular,103,3000,Zala tonmainas,2011,2,VOLKSWAGEN,CARAVELLE,Diesel,1,1,142.29,71.14,893,37930,1,2013
9115,LV,Van,Regular,100,3500,Balta,2011,1,VOLKSWAGEN,CRAFTER,Diesel,0,1,142.29,71.14,393.1,23880,0.909589041,2012
9116,LV,Van,Regular,100,3500,Peleka,2011,3,VOLKSWAGEN,CRAFTER,Diesel,1,1,142.29,42.69,256.1,27630,1,2014
9117,LV,Van,Regular,100,3500,Peleka,2011,1,VOLKSWAGEN,CRAFTER,Diesel,1,1,142.29,71.14,374.2,31620,1,2012
9118,LV,Van,Regular,100,3500,Peleka,2011,2,VOLKSWAGEN,CRAFTER,Diesel,1,1,142.29,71.14,25.6,31620,0.068493151,2013
9119,LV,Van,Regular,120,3500,Melna,2009,5,VOLKSWAGEN,CRAFTER,Diesel,1,1,140,40,497.5,34590,1,2014
9120,LV,Van,Regular,120,3500,Melna,2009,4,VOLKSWAGEN,CRAFTER,Diesel,1,0,142.29,42.69,510.2,36370,1,2013
9121,LV,Van,Regular,120,5000,Balta,2008,4,VOLKSWAGEN,CRAFTER,Diesel,1,1,142.29,42.69,325.5,19810,1,2012
9122,LV,Van,Regular,128,3000,Melna tonmainas,2004,10,VOLKSWAGEN,MULTIVAN,Diesel,1,0,140,40,151.8,14510,1,2014
9123,LV,Van,Regular,128,3000,Melna tonmainas,2004,9,VOLKSWAGEN,MULTIVAN,Diesel,1,0,142.29,42.69,181.7,14940,1,2013
9124,LV,Van,Regular,128,3000,Melna tonmainas,2004,8,VOLKSWAGEN,MULTIVAN,Diesel,1,0,142.29,42.69,222.6,15540,1,2012
9125,LV,Van,Regular,128,3000,Gaiši bruna,2006,8,VOLKSWAGEN,MULTIVAN,Diesel,1,0,140,40,417,10000,1,2014
9126,LV,Van,Regular,128,3000,Gaiši bruna,2006,7,VOLKSWAGEN,MULTIVAN,Diesel,1,0,142.29,42.69,400.1,18120,1,2013
9127,LV,Van,Regular,128,3000,Gaiši bruna,2006,6,VOLKSWAGEN,MULTIVAN,Diesel,1,0,142.29,42.69,387.3,18920,1,2012
9128,LV,Van,Regular,128,3000,Gaiši peleka,2006,8,VOLKSWAGEN,TRANSPORTER,Diesel,0,0,140,40,164,14700,0.517808219,2014
9129,LV,Van,Other,86,3000,Balta,2007,6,TOYOTA,HIACE,Diesel,1,0,142.29,71.14,386,7680,1,2013
9130,LV,Van,Other,86,3000,Balta,2007,5,TOYOTA,HIACE,Diesel,1,0,142.29,71.14,391.6,8100,1,2012
9131,LV,Van,Regular,0,2380,Balta,1999,15,VOLKSWAGEN,TRANSPORTER,Diesel,0,0,140,40,129,3400,1,2014
9132,LV,Van,Regular,100,3050,Melna,2011,1,MERCEDES BENZ,VITO,Diesel,0,0,220,70,544,24700,1,2012
9133,LV,Van,Regular,100,3050,Melna,2013,0,MERCEDES BENZ,VITO,Diesel,0,0,140,70,132,28720,0.016438356,2013
9134,LV,Van,Regular,120,3050,Melna,2010,2,MERCEDES BENZ,VITO,Diesel,1,0,142.29,71.14,642.9,31210,1,2012
9135,LV,Van,Regular,120,3050,Melna,2011,3,MERCEDES BENZ,VITO,Diesel,0,0,140,70,182,17090,0.438356164,2014
9136,LV,Van,Regular,120,3050,Melna,2011,2,MERCEDES BENZ,VITO,Diesel,1,0,142.29,71.14,376.7,19010,1,2013
9137,LV,Van,Regular,120,3050,Melna,2011,1,MERCEDES BENZ,VITO,Diesel,0,0,213.43,71.14,193.2,21140,0.419178082,2012
9138,LV,Van,Regular,85,2940,Gaiši peleka,2008,4,MERCEDES BENZ,VITO 111,Diesel,1,0,142.29,71.14,392.1,16890,0.578082192,2012
9139,LV,Van,Regular,85,2940,Tumši zila,2008,4,MERCEDES BENZ,VITO 111,Diesel,0,0,213.43,71.14,76.5,16870,0.268493151,2012
9140,LV,Van,Regular,90,2700,Gaiši peleka,2001,11,MERCEDES BENZ,VITO 112,Diesel,0,0,142.29,71.14,299.4,4890,1,2012
9141,LV,Van,Regular,110,3000,Zala,2006,8,MERCEDES BENZ,SPRINTER 215,Diesel,1,0,140,70,113,6810,0.495890411,2014
9142,LV,Van,Regular,110,3000,Zala,2006,7,MERCEDES BENZ,SPRINTER 215,Diesel,1,0,142.29,71.14,273.5,8250,1,2013
9143,LV,Van,Regular,110,3000,Zala,2006,6,MERCEDES BENZ,SPRINTER 215,Diesel,0,0,142.29,71.14,299.2,9960,1,2012
9144,LV,Van,Regular,110,3880,Zila,2008,4,MERCEDES BENZ,SPRINTER 315,Diesel,1,0,200,70,196,26400,0.336986301,2012
9145,LV,Van,Regular,74,3500,Balta,2006,8,PEUGEOT,BOXER,Diesel,1,0,140,70,158,6000,1,2014
9146,LV,Van,Regular,74,3500,Balta,2006,7,PEUGEOT,BOXER,Diesel,1,0,142.29,71.14,235.7,7110,1,2013
9147,LV,Van,Regular,74,3500,Balta,2006,6,PEUGEOT,BOXER,Diesel,1,0,142.29,71.14,249.9,8540,1.002739726,2012
9148,LV,Van,Regular,74,3000,Balta un vairakkrasu,2008,6,PEUGEOT,BOXER,Diesel,1,0,140,70,309.9,7710,1,2014
9149,LV,Van,Regular,74,3000,Balta un vairakkrasu,2008,5,PEUGEOT,BOXER,Diesel,1,0,142.29,71.14,334.5,8150,1,2013
9150,LV,Van,Regular,74,3000,Balta un vairakkrasu,2008,4,PEUGEOT,BOXER,Diesel,1,1,142.29,71.14,387.7,8630,1,2012
9151,LV,Van,Regular,130,5200,Balta,2007,6,IVECO,DAILY,Diesel,1,0,200,70,214,13900,1,2013
9152,LV,Van,Regular,130,5200,Balta,2007,5,IVECO,DAILY,Diesel,1,0,200,70,244,15500,1,2012
9153,LV,Van,Regular,130,5200,Balta,2007,6,IVECO,DAILY,Diesel,1,0,200,70,214,14500,1,2013
9154,LV,Van,Regular,132,3200,Gaiši bruna,2011,2,VOLKSWAGEN,CARAVELLE,Diesel,0,1,142.29,42.69,912,43290,1,2013
9155,LV,Van,Regular,132,3200,Gaiši bruna,2011,3,VOLKSWAGEN,CARAVELLE,Diesel,1,1,142.29,71.14,805.8,36590,1,2014
9156,LV,Van,Regular,132,3200,Gaiši bruna,2011,2,VOLKSWAGEN,CARAVELLE,Diesel,0,1,142.29,42.69,912,42890,1,2013
9157,LV,Van,Regular,65,2510,Balta,2003,11,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,140,40,188,6170,1,2014
9158,LV,Van,Regular,65,2510,Balta,2003,10,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,142.29,42.69,190.6,6360,1,2013
9159,LV,Van,Regular,65,2510,Balta,2003,9,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,142.29,42.69,190.6,6560,1,2012
9160,LV,Van,Regular,75,2680,Balta,1997,17,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,140,40,215.8,3250,1,2014
9161,LV,Van,Regular,75,2680,Balta,1997,16,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,99.6,42.69,233,3350,1,2013
9162,LV,Van,Regular,75,2680,Balta,1997,15,VOLKSWAGEN,TRANSPORTER,Diesel,0,0,142.29,42.69,234.3,3450,1,2012
9163,LV,Van,Regular,75,2680,Zala,1998,16,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,140,40,159,2020,1,2014
9164,LV,Van,Regular,75,2680,Zala,1998,15,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,140,40,175,2100,1,2013
9165,LV,Van,Regular,75,2680,Zala,1998,14,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,142.29,42.69,189,2530,1,2012
9166,LV,Van,Regular,75,2680,Oranža,2000,12,VOLKSWAGEN,TRANSPORTER,Diesel,0,0,142.29,42.69,221.2,5600,1,2012
9167,LV,Van,Regular,75,2700,Tumši zala,2002,12,VOLKSWAGEN,CARAVELLE,Diesel,1,0,140,40,123,7200,0.643835616,2014
9168,LV,Van,Regular,75,2700,Tumši zala,2002,11,VOLKSWAGEN,CARAVELLE,Diesel,1,0,142.29,42.69,201.4,9340,1,2013
9169,LV,Van,Regular,75,2700,Tumši zala,2002,10,VOLKSWAGEN,CARAVELLE,Diesel,1,0,142.29,42.69,247,9760,1,2012
9170,LV,Van,Regular,75,2700,Zala,2002,12,VOLKSWAGEN,CARAVELLE,Diesel,1,1,140,40,312.5,6000,1,2014
9171,LV,Van,Regular,75,2700,Zala,2002,11,VOLKSWAGEN,CARAVELLE,Diesel,1,1,142.29,42.69,308,6710,1,2013
9172,LV,Van,Regular,75,2700,Zala,2002,10,VOLKSWAGEN,CARAVELLE,Diesel,1,1,142.29,42.69,334.5,8140,1,2012
9173,LV,Van,Regular,75,2730,Balta,1999,15,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,140,40,154,2000,1,2014
9174,LV,Van,Regular,75,2730,Balta,1999,14,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,142.29,42.69,119.2,2450,1,2013
9175,LV,Van,Regular,80,3500,Balta,2008,4,VOLKSWAGEN,CRAFTER,Diesel,1,1,142.29,42.69,325.5,16450,1,2012
9176,LV,Van,Regular,96,2800,Balta,2008,6,VOLKSWAGEN,CARAVELLE,Diesel,0,0,140,70,111.6,8900,0.205479452,2014
9177,LV,Van,Regular,96,3000,Dzeltena,2004,10,VOLKSWAGEN,TRANSPORTER,Diesel,1,0,140,40,166.2,6700,0.890410959,2014
9178,LV,Van,Regular,96,3000,Gaiši peleka,2005,9,VOLKSWAGEN,CARAVELLE,Diesel,1,1,140,40,500.6,9300,1,2014
9179,LV,Van,Regular,130,5200,Balta,2007,5,IVECO,DAILY,Diesel,1,0,200,70,244,16100,1,2012
9180,LV,Van,Regular,130,5200,Balta,2007,6,IVECO,DAILY,Diesel,1,0,200,70,214,14300,1,2013
9181,LV,Van,Regular,130,5200,Balta,2007,5,IVECO,DAILY,Diesel,1,0,200,70,244,15900,1,2012
9182,LV,Van,Regular,116,4000,Gaiši bruna un balta,2007,7,FIAT,DUCATO,Diesel,0,0,430,70,140,60340,0.295890411,2014
9183,LV,Van,Regular,150,4600,,2013,0,MERCEDES BENZ,VITO,Diesel,0,0,140,70,84,24640,0.010958904,2013
9184,LV,Van,Short-term rent,75,3000,Peleka,2011,1,VOLKSWAGEN,KOMBI,Diesel,1,1,853.72,71.14,310.5,18100,0.764383562,2012
9185,LV,Van,Short-term rent,75,3000,Tumši bruna,2011,1,VOLKSWAGEN,KOMBI,Diesel,1,1,853.72,71.14,310.5,18300,0.764383562,2012
9186,LV,Van,Short-term rent,80,3500,Balta,2012,2,VOLKSWAGEN,CRAFTER,Diesel,1,1,500,40,629,19040,1,2014
9187,LV,Van,Short-term rent,80,3500,Balta,2012,1,VOLKSWAGEN,CRAFTER,Diesel,1,1,498.01,42.69,665.8,21270,1,2013
9188,LV,Van,Short-term rent,80,3500,Balta,2012,0,VOLKSWAGEN,CRAFTER,Diesel,0,1,498.01,42.69,368.4,26830,0.526027397,2012
9189,LV,Van,Short-term rent,103,3000,Peleka,2011,2,VOLKSWAGEN,KOMBI,Diesel,1,0,1422.87,42.69,333,20040,0.882191781,2013
9190,LV,Van,Short-term rent,103,3000,Peleka,2011,1,VOLKSWAGEN,KOMBI,Diesel,1,0,1422.87,42.69,324.4,22340,1,2012
